company,company_tier,total_questions,easy_pct,medium_pct,hard_pct,avg_acceptance,median_acceptance,avg_frequency,median_frequency,avg_likes,avg_dislikes,top_category,Array_pct,String_pct,Hash Table_pct,Dynamic Programming_pct,Sorting_pct,Math_pct,Two Pointers_pct,Depth-First Search_pct,Greedy_pct,Binary Search_pct,Breadth-First Search_pct,Matrix_pct,Stack_pct,Heap (Priority Queue)_pct,Tree_pct,Design_pct,Binary Tree_pct,Prefix Sum_pct,Sliding Window_pct,Simulation_pct,Linked List_pct,Bit Manipulation_pct,Graph_pct,Counting_pct,Backtracking_pct,Database_pct,Union Find_pct,Recursion_pct,Divide And Conquer_pct,Monotonic Stack_pct,Trie_pct,Queue_pct,Enumeration_pct,Ordered Set_pct,Topological Sort_pct,Memoization_pct,Doubly-Linked List_pct,Binary Search Tree_pct,Data Stream_pct,Number Theory_pct,Segment Tree_pct,Hash Function_pct,Geometry_pct,Shortest Path_pct,String Matching_pct,Bitmask_pct,Monotonic Queue_pct,Combinatorics_pct,Quickselect_pct,Bucket Sort_pct
maq-software,Tier_C,7,14.285714285714286,57.142857142857146,28.571428571428573,48.58571428571428,43.1,42.85714285714285,37.5,16694.14285714286,796.1428571428571,Algorithms,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marqeta,Tier_C,2,50.0,50.0,0.0,57.7,57.7,50.0,50.0,12839.5,724.0,Algorithms,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mastercard,Tier_C,11,45.45454545454545,54.54545454545455,0.0,54.88181818181818,56.8,62.5,62.5,23380.18181818182,1165.4545454545455,Algorithms,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mathworks,Tier_B,31,19.35483870967742,48.38709677419355,32.25806451612903,53.403225806451616,52.5,35.08064516129032,12.5,3114.1935483870966,362.5806451612903,Algorithms,0.5483870967741935,0.3548387096774194,0.22580645161290322,0.25806451612903225,0.0967741935483871,0.22580645161290322,0.0967741935483871,0.06451612903225806,0.2903225806451613,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0
mcafee,Tier_C,1,100.0,0.0,0.0,82.2,82.2,25.0,25.0,139.0,13.0,Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcdonalds,Tier_C,2,50.0,50.0,0.0,54.7,54.7,31.25,31.25,5578.5,240.5,Algorithms,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mckinsey,Tier_C,2,0.0,100.0,0.0,61.8,61.8,18.75,18.75,3224.5,134.5,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medianet,Tier_B,32,9.375,46.875,43.75,52.021875,53.7,53.515625,37.5,5411.419354838709,259.2903225806452,Algorithms,0.8125,0.03125,0.09375,0.40625,0.0625,0.15625,0.03125,0.25,0.0625,0.125,0.125,0.15625,0.0625,0.09375,0.125,0.0,0.03125,0.03125,0.0,0.0625,0.0,0.1875,0.09375,0.0,0.0,0.0,0.125,0.0,0.03125,0.0625,0.09375,0.03125,0.0,0.03125,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0625,0.03125,0.03125,0.03125,0.03125,0.09375,0.03125,0.0,0.0,0.0
meesho,Tier_B,43,9.30232558139535,48.83720930232558,41.86046511627907,50.579069767441865,51.0,47.96511627906977,37.5,7959.1463414634145,619.6829268292682,Algorithms,0.6046511627906976,0.13953488372093023,0.16279069767441862,0.27906976744186046,0.11627906976744186,0.18604651162790697,0.09302325581395349,0.09302325581395349,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.09302325581395349,0.023255813953488372,0.0,0.11627906976744186,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0
meituan,Tier_C,1,100.0,0.0,0.0,71.3,71.3,100.0,100.0,117.0,9.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mercari,Tier_C,6,50.0,50.0,0.0,66.56666666666666,72.75,12.5,12.5,1168.5,384.8333333333333,Algorithms,0.5,0.3333333333333333,0.5,0.0,0.16666666666666666,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta,Tier_A,1366,30.161054172767205,54.68521229868228,15.153733528550513,60.80161054172767,61.3,30.19765739385066,25.0,4514.219033232628,589.1737160120846,Algorithms,0.527818448023426,0.21742313323572474,0.20717423133235724,0.14494875549048317,0.12664714494875548,0.1486090775988287,0.08565153733528551,0.11932650073206442,0.08638360175695461,0.09297218155197658,0.09150805270863836,0.07759882869692533,0.06661786237188873,0.05856515373352855,0.09004392386530015,0.04465592972181552,0.08125915080527087,0.05417276720351391,0.05417276720351391,0.05856515373352855,0.04319180087847731,0.055636896046852125,0.04172767203513909,0.043923865300146414,0.03513909224011713,0.055636896046852125,0.02635431918008785,0.021961932650073207,0.022693997071742314,0.022693997071742314,0.017569546120058566,0.018301610541727673,0.021961932650073207,0.013909224011713031,0.012445095168374817,0.010248901903367497,0.005856515373352855,0.0212298682284041,0.00951683748169839,0.010980966325036604,0.00951683748169839,0.008784773060029283,0.00951683748169839,0.008052708638360176,0.008052708638360176,0.008784773060029283,0.006588579795021962,0.008052708638360176,0.0029282576866764276,0.004392386530014641
micro1,Tier_C,4,25.0,75.0,0.0,51.4,51.7,59.375,62.5,23230.0,1566.5,Algorithms,0.25,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
microsoft,Tier_A,1374,28.02037845705968,55.822416302765646,16.157205240174672,60.74752547307133,61.150000000000006,30.585880640465792,25.0,4457.801935964259,570.6485480268057,Algorithms,0.5291120815138283,0.22416302765647744,0.2052401746724891,0.16229985443959244,0.13100436681222707,0.15211062590975255,0.08951965065502183,0.11644832605531295,0.10116448326055313,0.09461426491994178,0.09534206695778748,0.08296943231441048,0.06404657933042213,0.05604075691411936,0.08296943231441048,0.04439592430858806,0.06914119359534207,0.053857350800582245,0.05312954876273653,0.05604075691411936,0.043668122270742356,0.06259097525473072,0.04730713245997089,0.034934497816593885,0.04002911208151383,0.04294032023289665,0.026200873362445413,0.025473071324599708,0.021106259097525473,0.021106259097525473,0.01601164483260553,0.019650655021834062,0.021106259097525473,0.01455604075691412,0.012372634643377001,0.011644832605531296,0.00727802037845706,0.018922852983988356,0.008005822416302766,0.013828238719068414,0.00727802037845706,0.008005822416302766,0.009461426491994178,0.008733624454148471,0.008733624454148471,0.008005822416302766,0.006550218340611353,0.004366812227074236,0.002911208151382824,0.004366812227074236
microstrategy,Tier_C,9,22.22222222222222,77.77777777777777,0.0,64.62222222222223,66.4,45.833333333333336,50.0,10343.0,2258.4444444444443,Algorithms,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111
millennium,Tier_C,11,18.181818181818183,54.54545454545455,27.272727272727277,49.36363636363637,49.5,52.27272727272727,50.0,14559.272727272728,741.4545454545455,Algorithms,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mindtickle,Tier_C,4,0.0,25.0,75.0,52.575,47.65,59.375,62.5,3174.75,91.5,Algorithms,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
mindtree,Tier_C,5,80.0,20.0,0.0,60.5,60.6,77.5,75.0,20239.4,1202.4,Algorithms,0.4,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mishipay,Tier_C,1,0.0,0.0,100.0,61.0,61.0,12.5,12.5,575.0,20.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitsogo,Tier_C,16,25.0,62.5,12.5,46.925,44.400000000000006,60.9375,56.25,4892.533333333334,1559.5333333333333,Algorithms,0.625,0.3125,0.125,0.3125,0.0625,0.125,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.1875,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
mixpanel,Tier_C,2,0.0,100.0,0.0,69.35,69.35,31.25,31.25,5362.0,952.5,Algorithms,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobileye,Tier_C,2,0.0,100.0,0.0,55.15,55.15,81.25,81.25,18239.0,1358.5,Algorithms,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobisy,Tier_C,1,0.0,0.0,100.0,62.5,62.5,100.0,100.0,619.0,51.0,Algorithms,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moengage,Tier_C,1,100.0,0.0,0.0,66.9,66.9,100.0,100.0,1141.0,82.0,Algorithms,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moloco,Tier_C,14,0.0,71.42857142857143,28.571428571428573,56.60000000000001,57.150000000000006,45.535714285714285,37.5,11923.0,517.7857142857143,Algorithms,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
moneylion,Tier_C,1,0.0,100.0,0.0,34.5,34.5,100.0,100.0,514.0,102.0,Algorithms,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mongodb,Tier_C,23,13.043478260869565,60.869565217391305,26.08695652173913,57.77826086956522,55.5,53.80434782608695,50.0,10806.863636363636,1439.7272727272727,Algorithms,0.34782608695652173,0.30434782608695654,0.43478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.2608695652173913,0.0,0.17391304347826086,0.17391304347826086,0.0,0.0,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
morgan-stanley,Tier_B,55,23.63636363636364,65.45454545454545,10.909090909090908,57.74909090909092,59.2,49.31818181818182,50.0,13027.763636363636,1022.2181818181818,Algorithms,0.7090909090909091,0.21818181818181817,0.2909090909090909,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.16363636363636364,0.01818181818181818,0.16363636363636364,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.14545454545454545,0.03636363636363636,0.0,0.01818181818181818,0.0,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.09090909090909091,0.03636363636363636,0.0,0.09090909090909091,0.05454545454545454,0.0,0.0,0.03636363636363636,0.03636363636363636,0.07272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.0
motive,Tier_C,10,20.0,70.0,10.0,54.6,54.1,48.75,50.0,9140.9,675.3,Algorithms,0.6,0.5,0.2,0.1,0.3,0.3,0.1,0.0,0.1,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moveworks,Tier_C,6,0.0,50.0,50.0,53.26666666666667,52.45,81.25,87.5,6230.5,1121.1666666666667,Algorithms,1.0,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mphasis,Tier_C,1,0.0,100.0,0.0,37.8,37.8,75.0,75.0,30717.0,1894.0,Algorithms,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
msci,Tier_C,1,0.0,100.0,0.0,72.6,72.6,50.0,50.0,20430.0,684.0,Algorithms,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
murex,Tier_C,1,100.0,0.0,0.0,56.8,56.8,87.5,87.5,33097.0,1278.0,Algorithms,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mykaarma,Tier_C,1,0.0,0.0,100.0,37.1,37.1,25.0,25.0,5647.0,144.0,Algorithms,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myntra,Tier_C,25,16.0,72.0,12.0,56.900000000000006,56.8,52.0,62.5,16892.6,1677.44,Algorithms,0.76,0.2,0.28,0.2,0.24,0.04,0.16,0.08,0.12,0.12,0.12,0.04,0.12,0.0,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
nagarro,Tier_C,8,50.0,50.0,0.0,59.575,65.19999999999999,50.0,37.5,14132.142857142857,903.0,Algorithms,0.25,0.375,0.625,0.125,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nasdaq,Tier_C,1,100.0,0.0,0.0,56.8,56.8,87.5,87.5,33097.0,1278.0,Algorithms,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
national-instruments,Tier_C,1,0.0,100.0,0.0,37.3,37.3,12.5,12.5,2564.0,363.0,Algorithms,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
national-payments-coorperation-india,Tier_C,2,50.0,50.0,0.0,63.7,63.7,12.5,12.5,710.0,47.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natwest,Tier_C,3,66.66666666666667,33.333333333333336,0.0,52.23333333333333,47.6,37.5,37.5,8068.666666666667,1737.3333333333333,Algorithms,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
navan,Tier_C,3,0.0,66.66666666666667,33.333333333333336,52.46666666666667,47.4,45.833333333333336,37.5,12279.0,1061.6666666666667,Algorithms,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naver,Tier_C,1,100.0,0.0,0.0,57.5,57.5,100.0,100.0,61571.0,2223.0,Algorithms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navi,Tier_C,3,0.0,66.66666666666667,33.333333333333336,53.1,51.0,41.66666666666666,37.5,18949.666666666668,744.0,Algorithms,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
